latitude,longitude,name
53.657657,-1.870652,Old Golf House Hotel
53.659496,-2.645354,Astley Hall
53.67164,-1.800673,Fixby Hall
53.674092,-1.766659,Newhouse Hall
53.676371,-1.469344,Heath Old Hall Ruins
53.676885,-1.733131,Royal and Ancient
53.680538,-0.438664,Baysgarth House Museum
53.681968,-1.50305,The Black Horse
53.684493,-0.442519,Providence House
53.685366,-1.841724,The Fleece Inn
53.68669,-1.726549,Miller and Carter Steakhouse
53.688852,-2.69463,Eagle and Child
53.689628,-1.853495,Clay House
53.693765,-1.786524,The Red Lion
53.694485,-2.468297,Olive Bar and Kitchen
53.705742,-1.942374,The Rushcart Inn
53.709531,-1.243856,Knottingley Town Hall
53.711139,-1.883956,Tower House Hotel
53.71239,-1.882708,Wainhouse Tower
53.715006,-1.837507,Law Hill House
53.720478,-2.108161,Fielden Centre
53.720626,-1.859439,The Royal Oak
53.720675,-1.861445,Switch Nightclub
53.721673,-1.855645,Square Chapel
53.721974,-1.856906,The Piece Hall
53.722154,-1.615021,Howley Hall Ruins
53.722392,-1.860484,The Old Cock Inn
53.722735,-1.854186,Ring o Bells
53.724464,-1.860672,Halifax Town Hall
53.725321,-1.616794,Howley Hall Golf Club
53.725562,-1.9411,Kershaw House
53.726017,-1.619143,Howley Railway Tunnel
53.728182,-1.862988,D Mill
53.728285,-1.839948,Shibden Hall
53.729837,-2.493243,The Fox and Hounds
53.731928,-1.939248,Lord Nelson Inn
53.732381,-1.68641,The Red House
53.732697,-2.573677,Hoghton Tower
53.735084,-1.900294,Long Can Hall
53.73721,-2.962424,Ship and Royal
53.741573,-0.33518,Hands on History Museum
53.742546,-0.33179,The Manchester Arms
53.742768,-0.331241,Ye Olde Black Boy
53.742992,-0.333546,Ye Olde White Harte
53.743146,-0.3344,The George Hotel
53.744206,-2.976501,Lytham Hall
53.745929,-0.343692,Prospect Shopping Centre
53.746795,-0.344345,Debenhams
53.747493,-0.337339,Hull New Theatre
53.748013,-0.296766,HM Prison Hull
53.749116,-2.486057,King Georges Hall
53.751176,-2.362309,The Abbey
53.752043,-2.859072,The Ship
53.755661,-0.347134,Endeavour Learning and Skills Centre
53.756167,-0.331076,Element Recording Studios
53.757319,-1.661113,The Spotted Cow
53.757339,-2.698783,The Wellington Inn
53.757815,-1.875345,Holdsworth House Hotel and Restaurant
53.759595,-2.697366,The Guild Hall and Charter Theatre
53.759873,-2.692984,Ye Olde Blue Belle
53.7601,-1.657,Lumb Hall
53.760999,-2.70314,Preston Playhouse
53.762729,-0.3532599,39 De Grey Street
53.76367,-2.705421,Miley Tunnel
53.766624,-2.395566,Mercure Blackburn Dunkenhalgh Hotel And Spa
53.766652,-1.367494,The Old Tree Inn
53.769337,-2.572452,Samlesbury Hall
53.774027,-2.222564,Towneley Hall
53.774327,-3.025068,Lightworks Illuminations Depot
53.778312,-2.686147,Fulwood Barracks
53.778874,-1.739011,Bolling Hall
53.781846,-0.307251,Sutton On Hull Bridge
53.784362,-1.459721,Temple Newsam House
53.789873,-1.552821,Temple Works
53.79124,-3.054667,The Arena
53.7913,-3.055551,The Ghost Train
53.792133,-3.055258,Flying Machines Gift Shop
53.792448,-1.753344,Bradford City Hall
53.793034,-1.542142,Old Red Lion
53.793617,-1.745764,Priestley Centre for the Arts
53.795039,-1.542654,The Viaduct
53.795163,-1.535001,The Palace
53.795467,-1.751856,The Midland Hotel
53.795793,-1.761413,The Harp of Erin
53.795987,-1.547536,The Queens Hotel
53.796811,-1.744813,The Paper Hall
53.79693,-3.0517394,The Old Coach House
53.797523,-1.542759,Pack Horse Leeds
53.79892,-1.542582,City Varieties Music Hall
53.800109,-1.541085,The Grand Theatre and Opera House
53.800274,-1.549637,Leeds Town Hall
53.800326,-1.551886,Leeds Combined Court Centre
53.801342,-1.556653,Swarthmore Education Centre
53.802211,-1.547156,O2 Academy Leeds
53.802754,-2.294748,Gawthorpe Hall
53.803002,-1.582783,Leeds Industrial Museum
53.803919,-2.76177,St Annes Church
53.804563,-1.927918,Dog and Gun
53.805037,-2.936572,The Eagle at Weeton
53.805918,-3.028283,The Saddle Inn
53.806417,-3.027122,The Boars Head
53.80652,-1.582619,The Cardigan Arms
53.807258,-3.055316,Lytham Road Promenade Junction
53.808175,-1.518587,Thackray Medical Museum
53.814769,-2.029953,Top Withens
53.815895,-3.055287,Blackpool Tower
53.815961,-3.009644,Blackpool Zoo
53.816679,-2.67444,Chingle Hall
53.817029,-3.052005,Winter Gardens
53.817215,-1.601999,The West End House
53.817341,-3.016351,Salisbury Woodland
53.817361,-3.053365,The Grand Theatre
53.817555,-2.455953,The Black Bull Inn
53.817584,-3.040251,The Raikes Hall
53.817603,-3.04838,Frenchmans Cove
53.817813,-1.858563,James Spencer and Co Ltd
53.817972,-3.045981,The Regent Antiques and Collectables Emporium
53.818021,-3.050966,St Johns Square
53.818976,-1.319386,Lotherton Hall
53.818993,-3.057063,North Pier
53.819352,-3.061865,Joe Longthorne Theatre
53.820296,-2.410574,Whalley Abbey
53.82095,-1.606714,Kirkstall Abbey
53.822421,-1.607107,Abbey House Museum
53.824558,-1.296586,The Crooked Billet Inn
53.824748,-1.296983,Cock Beck Bridge
53.824749,-2.292241,Four Alls Inn
53.825492,-3.054796,Best Western Carlton Hotel
53.826298,-1.296272,St Marys Church
53.82678,-1.63785,The Abbey Inn
53.827314,-3.05481,The Imperial Hotel
53.827813,-1.685474,Calverley Old Hall
53.828484,-1.9537,Haworth Old Hall
53.828857,-1.684809,The Thornhill
53.829953,-1.954527,The Fleece Inn
53.830239,-1.997473,The Old Silent Inn
53.831161,-1.955663,The Black Bull
53.831195,-1.957476,Bronte Parsonage Museum
53.831725,-1.956156,The Old White Lion
53.833426,-1.131682,Cawood
53.835004,-1.730456,The White Swan
53.836024,-2.496955,The Punchbowl Inn
53.8388,-1.567,Meanwood Park Hospital
53.839005,-2.185998,Marsden Old Hall
53.840374,-0.425797,Monks Walk Inn
53.841751,-0.427848,The Angel
53.842448,-0.431117,Kings Head Hotel
53.843772,-1.779179,The Cricketers Arms
53.846299,-3.021064,Carleton Cemetery and Crematorium
53.8491,-2.1038,Wycoller Hall
53.849655,-2.105055,Pearson House
53.850159,-1.765457,Baildon Hall Club
53.850563,-1.264047,The Rockingham Arms
53.850698,-1.840868,The Old White Horse
53.852369,-1.319182,Hazlewood Castle
53.85423,-1.914607,Ingrow West Station
53.856964,-2.959021,Mains Hall
53.864468,-0.666749,Half Moon
53.865591,-1.905194,The Cricketers Arms
53.868525,-1.381666,Bramham Park
53.870838,-2.393054,Clitheroe Castle
53.8712,-1.744421,Hawksworth Hall School
53.872086,-2.391604,The Swan and Royal
53.874765,-1.881384,East Riddlesden Hall
53.876605,-2.168176,The New Inn
53.87923,-1.04582,The Parsonage Hotel And Spa
53.881611,-1.448333,The Bingley Arms
53.881966,-1.562476,The New Inn
53.884361,-2.575785,The Sun Inn
53.902484,-2.482013,Browsholme Hall
53.904336,-1.693356,The Woolpack Music & Arts Studios
53.904372,-1.692139,The Old Cock
53.904789,-1.696438,The Cross Pipes
53.905261,-1.69414,British Heart Foundation
53.905378,-1.693501,The Black Bull
53.917162,-2.520442,The Inn At Whitewell
53.926426,-1.825334,The Flying Duck
53.927078,-3.017089,Marine Hall
53.927233,-3.006481,The Ferry Cafe
53.929484,-1.385186,The Swan and Talbot
53.934187,-0.442589,Watton Priory
53.944625,-1.885167,The Swan Inn
53.953975,-1.079847,St Georges Field
53.954733,-1.452524,Spofforth Castle
53.955327,-1.084909,Bishophill Community Garden
53.95556,-1.09157,The Windmill
53.955579,-1.090969,The Punch Bowl
53.955841,-1.090853,Mickelgate Bar
53.956052,-1.084224,The Cock and Bottle
53.95657,-1.088976,Holy Trinity Church
53.956772,-1.08057,Castlegate House
53.957205,-1.080467,St Marys Church
53.957326,-1.076909,The Watergate Inn
53.957347,-1.081338,6 Castlegate
53.957763,-1.080914,The Three Tuns
53.957924,-1.078129,Fossgate
53.958185,-1.085599,The Whippet Inn
53.958198,-1.080678,All Saints Church
53.958303,-1.085218,Park Inn by Radisson York City Centre
53.958692,-1.079624,The Golden Fleece
53.958738,-1.086096,North Street
53.959044,-1.079789,22 The Shambles
53.959052,-1.079541,St Crux Church Hall
53.959078,-1.083876,Judges Court Snickleway
53.959299,-1.080075,The Shrine of The Saint Margaret Clitherow
53.959416,-1.080036,Earl Grey Tearooms
53.959502,-1.080215,Ye Old Shambles Tavern
53.959558,-1.078083,St Saviours Church
53.959937,-1.081878,Roman Bath
53.959999,-1.084991,Lendal Cellars
53.96015,-1.075654,The Black Swan
53.960479,-2.017527,The Woolly Sheep Inn
53.960516,-1.080344,The Old White Swan
53.960576,-1.088453,River Ouse North Bank
53.960583,-1.096381,National Railway Museum
53.96059,-1.085372,The Judges Lodgings
53.960607,-1.083803,The Punch Bowl
53.960676,-1.081055,Mad Alice Lane
53.961042,-1.08039,Holy Trinity Church
53.961213,-1.083488,Ye Olde Starre Inne
53.961276,-1.082606,Antiques Centre York
53.961291,-1.082792,Church Passage
53.961491,-2.016857,Manbys Corner
53.961495,-1.079755,Snickleway Inn
53.96152,-2.016748,High Street
53.961551,-1.079769,La Piazza Antica
53.961661,-1.083088,The Guy Fawkes Inn
53.961935,-1.085168,Theatre Royal York
53.961982,-1.079391,Bedern
53.962001,-1.084037,Dean Court Hotel
53.962061,-1.088353,St Marys Abbey
53.962268,-1.084049,The York Arms
53.962317,-1.082084,York Minster
53.962359,-1.254172,Marston Moor
53.962377,-1.080331,St Williams College
53.962398,-1.089073,St Olaves Church
53.962594,-1.084694,The Hole in the Wall
53.962699,-1.086459,Kings Manor
53.962732,-1.085071,Bootham Bar
53.962938,-1.080746,Treasurers House
53.966309,-1.09244,St Peters School
53.97392,-1.553132,Ashville College
53.974456000000004,-0.926503,The Gold Cup Inn
53.974513,-1.706242,Swinsty Hall
53.978703,-0.229523,Skipsea Castle
53.983802,-1.888312,Bolton Priory
53.984184,-2.819549,Thurnham Hall
53.984304,-2.103912,Old Swan Inn
53.985004000000004,-0.449497,Sunderlandwick House
53.991604,-1.529668,Cedar Court Hotel Harrogate
53.993553,-1.729878,The Hopper Lane Hotel
53.993887,-1.546725,Hales Bar
53.99444,-1.53978,Harrogate Theatre
53.995669,-1.547866,The Old Swan Hotel
54.007174,-1.46928,Knaresborough Castle
54.00803,-2.292043,The Plough Hotel
54.010749,-1.92382,Barden Tower
54.01676,-1.770229,Thrusscross Reservoir
54.01863,-2.253833,Boars Head Hotel
54.018753,-2.253656,The Old Smithy
54.020509,-1.213544,Beningbrough Hall
54.031,-1.5049,Scotton Old Hall
54.040233,-1.570467,Ripley Castle
54.042831,-1.302541,Kirby Hall
54.044842,-2.163431,St Michael The Archangel Church
54.046822,-1.952089,The Red Lion Hotel
54.049573,-2.804898,Lancaster Castle
54.050238,-2.796831,Grand Theatre
54.05103,-2.805249,Lancaster Priory Church
54.053453,-0.316884,Burton Agnes Hall
54.064973,-1.993791,St Michael and All Angels Church
54.071271,-2.291263,Giggleswick School
54.072194,-2.875252,The Midland Hotel
54.072242,-2.87107,Morecambe Winter Gardens
54.07237,-2.866503,Barclays Bank
54.073774,-2.859298,The Smugglers Den
54.084372,-2.021909,Grassington
54.095983,-2.325685,Brunton House
54.109543,-1.581831,Fountains Abbey
54.109753,-1.58643,Fountains Hall
54.114834,-6.282638,Narrow Water Castle
54.1326,-2.3828,Clapdale Farmhouse
54.1338,-1.52,St Annes Almshouses
54.135489,-3.197829,Furness Abbey
54.136021,-1.523185,Unicorn Hotel
54.136,-1.5244,The Wakemans House
54.136192,-1.527581,Ripon Spa Bath
54.136964999999996,-0.798593,The Blue Ball
54.140886,-1.515847,St Mary Magdalen The Leper Chapel
54.146977,-2.049059,The Blue Bell Inn
54.1876,-2.5553,Fairthwaite Park House
54.190735,-2.576972,The Whoop Hall
54.199254,-1.913595,Dead Mans Hill
54.201029,-2.954659,Cartmel Priory Gatehouse
54.204401,-0.286727,The White Lodge Hotel
54.206818,-0.973759,Nunnington Hall
54.246771,-1.061452,The Black Swan
54.247267,-0.381581,Poachers Barn
54.249803,-2.346564,Blea Moor Tunnel
54.250141,-0.775717,Pickering Castle
54.254544,-1.599521,Snape Castle
54.2551,-2.153,Raydale House
54.25885,-2.776959,Levens Hall
54.26093,-0.810307,Aislaby Hall
54.264127,-1.599139,Thorp Perrow Hall
54.267015,-1.742368,Jervaulx Abbey
54.272512999999996,-2.130036,Old Church
54.2729,-1.8418,Holy Trinity Church
54.2732,-2.397,Ibbeth Peril
54.275729,-0.397457,Scarborough Spa
54.277925,-0.409353,Belgrave Surgery
54.280447,-0.405728,Stephen Joseph Theatre
54.281964,-0.389877,Scarborough Lighthouse
54.282074,-0.398645,Cosmetique and Simply Beautiful
54.282813,-0.873536,Appleton Hall
54.282901,-0.399432,The Waterhouse
54.284079,-1.806842,Middleham Castle
54.284116,-2.771556,Sizergh Castle
54.28426,-0.38758,Quay Street
54.284541,-0.395535,Friarage Community Primary School
54.285877,-0.393261,Church Stairs Street
54.286549,-0.393671,St Marys Church
54.286808,-0.391534,Dog and Duck Lane
54.287667,-0.3877,Scarborough Castle
54.289552,-0.390077,Hairy Bobs Cave
54.290417,-0.404825,Clifton Hotel
54.290623,-1.984262,Aysgarth Falls Hotel
54.291293,-1.90757,The Fox and Hounds
54.291325,-1.910262,The Wensleydale Heifer
54.2931,-1.9843,Yore Mill
54.293201,-1.53581,RAF Leeming
54.296532,-1.951973,Temple Folly
54.303695,-0.424927,Scalby Manor
54.304515,-0.88268,Parish Church of St Mary
54.311838,-1.830937,Royal Mail
54.312727,-2.053848,Nappa Hall
54.316441,-2.204845,The Green Dragon Inn
54.3211,-2.202071,Hardraw Scar
54.321827999999996,-0.443968,Three Jolly Sailors
54.322085,-1.949579,Bolton Castle
54.329308,-2.312747,The Moorcock Inn
54.329498,-2.945861,Rawlinson Nab
54.347795,-6.653047,The Hole In The Wall
54.354704,-3.380947,Muncaster Castle
54.369111,-0.505769,The Falcon Inn
54.372126,-1.579045,Kiplin Hall
54.379087,-2.101288,Gunnerside Lodge
54.380111,-1.309851,Mount Grace Priory
54.387336,-1.317926,The Cleveland Tontine
54.397778,-1.716944,Easby Abbey
54.401732,-1.737602,Richmond Castle
54.402709,-3.20538,Hardknott Roman Fort
54.40371,-1.7388,Black Lion Hotel
54.418672,-2.337881,Pendragon Castle
54.419275,-3.431398,Saint Marys Church Gosforth
54.419778,-3.432332,Gosforth Hall Inn
54.430894,-2.427805,The Black Swan
54.447519,-1.265923,Sexhow
54.455585,-2.160295,Tan Hill Inn
54.464447,-2.925215,Kirkstone Pass Inn
54.471024,-1.691187,Church of St James the Great
54.4734,-2.3466,Franks Bridge
54.477806,-0.568194,Whitby Lighthouse
54.484983,-0.617718,Bagdale Hall Hotel
54.48525,-0.620451,Pannett Park
54.485399,-0.621222,Whitby Museum
54.48597,-1.542036,Hurworth Grange Community Centre
54.486563,-0.610995,The Endeavour
54.486754,-0.611726,Captain Cook Memorial Museum
54.487576,-0.611697,The White Horse and Griffin
54.487778,-0.61182,The Black Horse
54.48788,-0.612021,Church Street
54.487965,-0.612695,Abbey Wharf
54.488335,-0.607862,Whitby Abbey
54.489047,-0.609885,Church of St Mary
54.489159,-0.619864,Caedmon House
54.48937,-0.61541,Khyber Pass Tunnel
54.507321,-1.352235,The Friarage
54.508695,-1.357258,Yarm Fellowship Hall
54.508939,-1.35459,The Keys
54.510561,-1.355062,The Ketton Ox
54.511622,-1.351159,The Pot and Glass
54.512087,-1.433768,Durham Tees Valley International Airport
54.512088,-1.351767,St John The Baptist Church
54.512322,-1.354861,The Blue Bell
54.513721,-1.868521,Greta Bridge
54.513756,-1.568372,Blackwell Grange
54.516827,-2.013516,Bowes Castle
54.517125,-2.009355,The Ancient Unicorn Inn
54.517198,-1.31836,Bannatyne Health Club
54.521219,-1.610495,Baydale Beck Inn
54.52311,-1.8685,Mortham Tower
54.5233764,-1.55274,Darlington Town Hall
54.523611,-0.703611,Sandsend Tunnel
54.524528,-1.553556,The Boot and Shoe
54.524543,-1.548499,Darlington Hippodrome
54.524611,-1.585096,Carmel College
54.524631,-1.555022,Darlington Covered Market
54.525804,-1.554063,Mercure Darlington Kings Hotel
54.526057,-1.54786,The Forum Music Centre
54.52946,-1.348269,The Locomotion Hotel
54.530194,-1.902304,Egglestone Abbey
54.530348,-5.696361,WWT Castle Espie Wetland Centre
54.530368,-1.564368,Darlington Memorial Hospital
54.5325,-1.5906,Mowden Hall
54.533467,-1.305797,The Griffin
54.534437,-1.674322,The George
54.535538,-1.337366,Preston Hall Museum
54.535629,-1.206077,St Cuthberts Church
54.535972,-1.554713,Head of Steam Railway Museum
54.536055,-1.048818,Gisborough Priory
54.537028,-1.241058,Acklam Cemetery
54.538506,-1.035826,Gisborough Hall Hotel
54.540114,-1.302467,Aerodrome Drill Hall and NAAFI
54.541567,-1.9242,The Old Well Inn
54.542142,-1.915351,Bowes Museum
54.54243,-1.201168,Stewart Park
54.542441,-1.927872,Bridge End
54.543552,-1.926755,Barnard Castle
54.54575,-1.248411,Acklam Hall
54.546439,-1.248885,St Marys Church
54.552943,-1.341131,Hartburn Lodge
54.554878,-1.240465,Middlesbrough Theatre
54.555453,-1.343299,Elmwood Community Centre
54.563499,-1.331172,Oxbridge Cemetery
54.56409,-1.311794,The Green Dragon
54.564145,-1.312922,Stockton on Tees Town Hall
54.564249,-1.643802,Walworth Castle Hotel
54.564582,-1.240863,Dorman Museum
54.564878,-1.235665,Albert Park
54.567289,-1.312735,Manhattans
54.569746,-1.235686,Teesside University
54.569861,-1.238539,The Swatters Carr
54.570886,-1.238328,TS One
54.574462,-1.233651,Central Library
54.57572,-1.238574,Captain Cook Square
54.575735,-0.97198,Rushpool Hall
54.576087,-1.233986,Middlesbrough Town Hall
54.576303,-2.930905,Aira Force
54.579132,-1.234731,Middlesbrough Train Station
54.579885,-1.55685,The Foresters Arms
54.579963,-1.551859,Hall Garth Golf and Country Club Hotel
54.581826,-5.935167,Friars Bush Graveyard
54.586953,-1.309202,The Red Lion
54.590539,-1.341684,Kiora Hall
54.590991,-1.801759,Raby Castle
54.592055,-1.478708,The Kings Arms
54.593022,-5.928429,Flax House
54.594695,-5.934148,Crown Liquor Saloon
54.594865,-5.934171,Robinsons Bar
54.59708,-1.561508,The County
54.60282,-3.098409,Castlerigg Stone Circle
54.603525,-1.630763,Redworth Hall Hotel
54.604434,-3.123112,The Twa Dogs
54.607421,-2.741446,Lowther Castle
54.608968,-5.942373,Crumlin Road Gaol
54.609387,-2.095904,Kirkcarrion
54.612577,-1.378266,Thorpe Thewles Railway Station
54.614453,-1.556142,Gretna Green Hotel
54.618441,-1.068441,Redcar Central Hotel
54.619451,-5.940893,Antrim Road Waterworks
54.625144,-1.350342,Wynyard Hall
54.625407,-1.34769,Lion Bridge
54.630692,-2.837457,Dacre
54.632036,-1.723736,Manor House Hotel
54.641683,-5.536456,Grace Neills
54.648053,-2.733037,Brougham Hall
54.651581,-2.289446,Cauldron Snout
54.652551,-1.448583,Ceddesfeld Hall
54.653505,-1.563003,Bay Eden Arms Hotel
54.658644,-1.187178,Seaton Hotel
54.658722,-1.228748,The Rossmere
54.660687,-1.187768,The Marine Hotel
54.665286,-1.195815,The Drunken Duck
54.665402,-1.708851,The Saxon Inn
54.665937,-1.189052,Staincliffe Hotel
54.668767,-1.763172,Witton Castle
54.670012,-2.877059,Greystoke Castle
54.675169,-2.743859,Beacon Hill
54.676414,-1.775467,The Dun Cow
54.679969,-1.212921,The Causeway
54.68082,-1.211729,The Blacksmiths Arms
54.681616,-1.212751,Camerons Brewery
54.683363,-1.295809,The McOrville Inn
54.684501,-1.202105,Furniture Fireplace and Granite Warehouse
54.68466,-1.20846,Jacksons Arms
54.685433,-1.21575,Eskimo Joes
54.685471,-1.208954,Cooks Corner Cafe
54.68557,-1.213298,Best Western Grand Hotel Hartlepool
54.685684,-1.208602,The Ward Jackson
54.685701,-6.655539,Springhill House
54.685992,-1.219618,Royal Naval Assocation
54.686347,-1.213541,Hartlepool Town Hall Theatre
54.687126,-1.204353,The Royal Hotel
54.68997,-1.552575,The Manor House Hotel
54.690315,-1.206945,HMS Trincomalee
54.694232,-1.182846,The Pot House
54.694951,-1.181806,The Duke of Cleveland
54.69538,-1.181649,St Hildas Church
54.695972,-1.182318,The Cosmopolitan Hotel
54.696068,-1.183476,The Borough Hall
54.696099,-1.183504,Borough Hall
54.696187,-1.184915,The Ship Inn
54.696778,-1.176608,Heugh Gun Battery
54.70143,-1.192941,The Victoria Arms
54.702221,-1.227416,University Hospital of Hartlepool
54.703353,-1.268138,Hart Windmill
54.705657,-1.80326,Harpeley Hall
54.707187,-1.634715,Best Western Whitworth Hall Hotel
54.707372,-1.271853,White Hart Inn
54.70756,-1.269522,The Raby Arms
54.708264,-1.274163,Hart Vicarage
54.708811,-1.271309,St Mary Magdalene Church
54.713554,-5.806297,Carrickfergus Castle
54.713915,-1.795279,A68 A689 Roundabout
54.714068,-1.596234,The Green Tree
54.714995,-5.806433,Dobbins Inn
54.727218,-1.380721,Wingate Miners Memorial
54.727731,-1.380353,Holy Trinity Church
54.731608,-1.34379,Castle Eden Inn
54.745714,-1.301391,Hardwicke Hall Manor Hotel
54.7509,-1.3571,Shotton Hall
54.759344,-1.727325,The Black Horse Inn
54.764322,-3.278525,The Grey Goat Inn
54.775016,-1.568517,The Dun Cow Inn
54.775093,-1.575008,Owengate
54.775386,-1.572216,The City Hotel
54.775504,-1.576935,Durham Castle
54.776016,-1.574887,The Shakespeare
54.77603,-1.60146,Nevilles Cross Battlefield
54.77605,-1.579114,The Fighting Cocks
54.776102,-1.574132,Jimmy Allens
54.777145,-1.575936,The Market Tavern
54.77871,-1.556645,Vane Tempest Hall
54.781109,-1.584977,The Grey Tower
54.782631,-1.575122,Crook Hall
54.782805,-2.272575,Killhope Lead Mining Museum
54.782954,-1.632347,Dog and Gun pub
54.782974,-1.585655,The Cartologist at the Garden House Inn
54.783,-1.356646,The Half Moon
54.784896,-1.358297,Seaton Holme
54.785517,-1.35374,Costcutter
54.785527,-2.340759,Nenthead Mines Heritage Centre
54.805914,-6.420547,The Crosskeys
54.814089,-1.673601,Langley Old Hall Ruins
54.815919,-1.390027,Holy Trinity Church
54.818147,-1.540355,Finchale Priory
54.820311,-1.452507,The Colliery Inn
54.83548,-5.109965,Dunskey Castle
54.838944,-1.450913,The Copt Hill
54.844873,-1.471825,Costa Coffee
54.848085,-2.054556,Lord Crewe Arms Hotel
54.84839,-2.054151,Blanchland Abbey Parish Church Of St Mary The Virgin
54.852466,-4.453501,Baldoon Castle
54.853403,-1.553241,Lumley Castle Hotel
54.855116,-2.972498,Dalston Hall Hotel
54.856575,-1.477692,The Sun Inn
54.857061,-6.316822,Galgorm Castle
54.869242,-1.358974,Ryhope Village Green
54.869665,-4.183227,Cally Palace
54.879201,-1.518128,The Havelock Arms
54.885373,-2.501182,Knarsdale Hall
54.88584,-1.519399,Arts Centre Washington
54.886353,-1.726235,The Oak Tree Inn
54.887976,-1.671135,Beamish Hall
54.890687,-2.933213,Carlisle Railway Station and Undercroft
54.891849,-2.934766,Laser Quest
54.892212,-1.365935,Blue House
54.892721,-1.679212,The Black Horse
54.892949,-2.934031,Thin White Duke
54.893082,-1.374675,Victoria Gardens
54.894508,-2.936566,Crown and Mitre Hotel
54.89472,-2.938537,Carlisle Cathedral
54.895836,-2.938506,Long Lane
54.896334,-2.938854,The Brickyard
54.897017,-2.941774,Carlisle Castle
54.899304,-5.8615,Ballygally Castle Hotel
54.901671,-3.577388,Arbigland House
54.902589999999996,-1.395756,The Royalty Theatre
54.902748,-1.516546,Washington Old Hall
54.903219,-1.517779,The Forge
54.903465,-1.518555,The Cross Keys
54.906398,-1.388883,Sunderland Empire Theatre
54.906838,-1.392473,The Ship Isis
54.908167,-1.371554,Queen Street Masonic Temple
54.90882,-2.704141,The Blacksmiths Arms
54.911881,-1.393838,Kings Arms
54.913389,-1.585467,The Angel View Inn
54.914104,-1.589438,Angel Of The North Grounds
54.914555,-1.388371,The Stadium Of Light
54.918658,-1.733402,Gibside Chapel
54.9219,-1.7319,Gibside Orangery
54.922151,-2.710542,Talkin Tarn
54.922523,-1.44324,Hylton Castle
54.922845,-1.442366,St Catherines Chapel
54.923407,-1.471141,Rustica Trattoria
54.923642,-1.557218,Bowes Railway
54.92438,-1.469275,North East Land Sea and Air Museums
54.9245,-1.7267,Gibside Hall
54.92777,-3.922514,Cuckoo Bridge
54.933518,-1.368404,Grand Hotel Sunderland
54.939193,-3.969695,Threave Castle
54.942203,-2.510621,Featherstone Castle
54.943034,-1.454447,The Wheatsheaf Hotel
54.943292,-1.454424,The Black Horse Inn
54.94577,-1.438045,The Black Bull
54.946454,-1.420333,East Boldon Railway Station
54.949495,-1.364523,The Jolly Sailor Pub
54.9494,-4.4724,MacHermore Castle
54.950664,-1.364704,Co-Operative Store
54.954808,-1.401508,Toby Carvery
54.956037,-2.688667,Naworth Castle
54.956526,-2.259625,Langley Castle Hotel
54.956756,-1.639685,The Tudor Rose Pub
54.958726,-3.947234,Greenlaw House
54.959105,-4.482821,The Lime Bothy
54.960422,-2.46905,Bellister Castle
54.96188,-1.393543,Cleadon Windmill
54.962956,-1.465572,The Red Hackle
54.963974,-1.479649,Vespa Italian Bar and Steakhouse
54.964284,-2.039708,Dilston Castle
54.96683,-1.501688,The Lord Nelson Inn
54.967257,-1.620771,Centre for Life
54.967881,-1.610355,The Long Stairs
54.968048,-1.608571,Neptune House
54.968484,-1.610131,The Bridge Hotel
54.968576,-1.608477,Bessie Surtees House
54.968778,-1.608098,Redhouse
54.968839,-1.610407,Castle Keep
54.969326,-1.610745,The Black Gate
54.969398,-1.613911,The Lit and Phil
54.969695,-1.610379,El Torero
54.969742,-1.611117,Amen Corner
54.970112,-1.61121,The Cathedral Church of St Nicholas
54.970199,-1.606978,All Saints Church
54.97039,-1.612723,Swarleys
54.970473,-1.620914,Tyne Theatre and Opera House
54.970474,-1.364135,Souter Lighthouse
54.970569,-1.617167,The Assembly Rooms
54.970951,-1.600531,Sandgate
54.971327,-1.603615,Sallyport Tower
54.971388,-1.612795,The Old George Inn
54.971707,-1.619602,Blackfriars Monastery
54.972286,-1.590526,Victoria Tunnel
54.972712,-1.612226,Theatre Royal
54.973159,-1.61324,Central Arcade
54.973728,-1.618007,St Andrews Churchyard
54.973912,-1.574357,Byker Community Association
54.973926,-2.52496,Blenkinsopp Castle
54.974708,-1.614427,Number 7 Old Eldon Square
54.97507,-1.61806,El Coto Restaurant
54.975482,-1.615329,John Lewis and Partners
54.976802,-1.377166,The Marsden Grotto
54.977306,-1.502843,The Clock Hotel
54.978647,-1.414005,The Old Ship
54.979527,-1.72059,Hadrians Way
54.980195,-1.444504,Kennedys Bar
54.981756,-1.62244,Newcastle Dental Hospital
54.981896,-1.604878,The Carriage
54.982068,-1.47364,Jarrow Hall
54.985171,-1.691132,Denton Hall
54.9888,-2.5338,Thirlwall Castle
54.989949,-2.603239,Birdoswald Roman Fort
54.990159,-1.624418,Newcastle Town Moor
54.993846,-1.430078,The Maltings
54.993908,-7.325315,The Verbal Arts Centre
54.994008,-2.445813,Milecastle 42
54.99412,-2.63499,Triermain Castle
54.994731,-7.318591,Foyleside Shopping Centre
54.995187,-1.439451,The Steamboat
54.995372,-1.439186,The Mill Dam
54.996499,-7.323344,The Rocking Chair
54.996865,-7.322144,Lizzie O Farrells
54.997733,-1.439388,The Alum House
54.998887,-1.432618,The Scotia
55.000371,-7.32715,The Park Bar
55.003792,-1.445364,The Chain Locker
55.003804,-1.436938,Bee Hive Inn
55.004106,-1.431926,Arbeia Roman Fort
55.004125,-1.428543,Lookout Inn
55.006491,-3.440955,Comlongon Castle
